100000,10,0.4,112
100000,10,0.4,112
100000,10,0.4,112
99999,10,0.4,112
1,10,0.4,112
100000,10,0.4,112
100000,10,0.4,112
100000,10,0.4,112
100000,10,0.4,112
100000,10,0.4,112
